43	27	80	30	9	13	3	62	43	17	20	56	8	3	7	50	29	67	68	83	5	27	98	68	88	53	19	75	91	36	33	85	62	12	14	23	77	16	36	71	84	55	26	92	9	85	41	89	51	60	23	56	86	73	23	25	25	94	52	68	81	84	52	42	48	66	64	24	33	99	46	69	5	72	60	13	8	52	53	58	11	76	65	49	48	40	73	72	85	76	39	65	60	43	6	7	8	22	82	92	
72	27	60	29	50	71	93	57	22	46	67	85	21	83	33	68	22	57	91	6	33	82	70	44	24	28	50	83	1	31	26	72	9	38	100	59	8	93	15	82	90	33	66	10	16	50	29	89	58	71	47	90	52	16	85	27	95	34	61	95	16	87	19	77	24	18	35	83	62	1	64	51	34	29	12	1	30	92	89	88	63	35	29	66	3	14	93	49	99	53	44	67	91	14	43	66	83	77	49	45	
29	12	47	14	93	11	14	22	2	55	61	64	41	90	30	95	55	74	44	5	78	39	71	69	52	13	34	34	41	82	30	22	46	29	35	38	39	1	11	40	55	72	4	47	13	85	42	19	58	37	23	87	75	94	55	78	58	41	63	51	74	45	24	19	73	58	8	11	10	19	50	16	42	5	63	6	41	56	24	50	92	98	37	18	43	43	47	53	83	9	55	57	53	78	27	25	87	35	87	97	
5	37	12	98	93	26	3	86	33	78	35	24	75	71	93	18	66	39	22	48	100	76	56	52	53	83	29	39	69	15	87	73	3	51	70	48	76	24	33	9	1	67	84	27	90	77	96	55	67	17	54	66	92	10	70	44	44	50	35	64	16	21	36	71	71	57	18	99	80	2	59	32	20	42	58	9	70	54	15	89	70	21	54	14	82	75	57	25	24	43	40	40	64	75	10	86	83	79	84	14	
80	94	45	99	88	54	60	57	59	26	45	81	46	51	94	79	25	2	55	49	45	94	40	8	20	1	45	2	79	81	67	10	74	63	60	61	17	71	70	27	97	66	7	94	16	100	73	93	2	27	93	46	21	32	5	40	84	49	94	62	29	60	23	55	75	82	15	43	53	36	69	1	2	76	94	69	75	18	61	28	45	53	73	17	36	29	8	19	30	53	32	10	65	6	64	39	40	31	81	44	
66	49	44	67	24	89	88	51	59	48	78	3	53	3	71	40	83	30	11	12	83	94	22	47	100	37	85	39	67	17	34	33	65	77	51	41	17	38	43	75	38	72	29	90	74	51	81	9	81	91	20	63	85	93	61	36	30	45	26	96	61	59	80	77	87	31	69	55	20	11	30	57	83	10	98	8	61	79	16	93	69	88	55	5	80	67	92	9	11	17	57	23	75	36	51	13	18	20	68	38	
82	49	94	16	58	44	76	70	22	43	62	42	30	68	99	10	34	90	70	96	7	26	70	33	62	21	46	79	92	65	68	25	13	14	41	22	57	16	44	78	58	57	71	88	77	69	49	10	59	18	58	65	44	27	49	57	99	94	87	42	58	55	67	22	20	7	96	76	74	39	5	83	95	75	70	71	44	70	33	54	40	42	18	83	20	66	91	19	12	77	12	21	83	78	95	54	36	90	29	61	
80	33	44	74	60	65	97	55	35	81	8	74	22	77	8	41	94	50	11	5	26	75	78	61	52	72	14	40	13	95	100	92	79	95	17	90	60	65	44	46	45	51	71	18	27	78	59	73	79	21	77	4	95	6	16	99	29	82	90	41	28	41	84	6	36	1	96	47	65	91	44	62	42	14	79	20	43	89	92	21	62	21	76	8	78	44	6	7	25	47	99	4	88	83	61	75	35	56	73	99	
99	16	12	40	29	43	11	23	31	3	43	92	75	70	100	52	13	57	58	89	56	57	92	43	91	53	69	25	60	41	75	58	8	87	49	36	81	60	10	11	14	52	55	88	73	6	39	86	14	49	74	69	57	66	63	47	70	31	23	29	23	97	39	30	35	87	17	15	46	26	78	59	29	32	98	2	89	37	87	2	37	60	71	93	77	33	91	98	16	13	79	38	61	17	68	96	3	84	62	1	
10	39	11	90	22	9	91	10	97	77	64	33	89	86	77	17	70	67	15	85	79	93	75	39	61	42	86	15	77	48	15	38	38	26	28	60	86	18	21	82	47	36	66	35	21	42	51	43	8	17	27	38	61	1	28	21	94	14	36	71	13	2	60	50	79	87	61	64	57	34	97	3	69	14	89	42	55	91	84	14	8	10	3	20	63	31	41	8	96	28	30	8	81	90	9	60	28	22	75	36	
55	72	38	75	37	26	16	44	69	99	9	76	61	12	95	75	94	87	82	41	66	64	48	47	53	8	6	32	29	80	68	35	3	57	10	40	35	77	35	3	28	43	78	88	54	24	14	99	63	47	39	28	10	38	26	14	46	31	46	26	63	13	61	17	69	22	8	3	98	42	5	25	85	34	64	90	10	29	89	72	76	27	51	85	65	29	99	62	59	96	39	73	8	51	42	28	72	49	31	22	
43	87	46	79	73	62	68	82	90	8	5	65	35	7	2	51	35	52	64	46	47	2	70	6	53	11	33	76	12	15	97	6	2	95	84	26	56	3	7	45	11	63	62	97	21	63	47	56	14	10	53	12	63	22	17	67	33	49	43	96	16	39	1	69	33	36	94	40	38	52	85	48	14	46	44	34	60	42	41	73	3	93	36	66	15	52	32	99	52	74	46	67	65	98	35	49	33	28	89	70	
79	25	18	44	70	13	30	29	55	70	53	57	15	88	74	81	91	6	79	42	31	76	9	47	73	95	48	5	23	36	26	53	60	95	49	81	8	78	9	14	99	13	22	13	52	96	93	42	53	23	83	35	50	43	82	22	38	29	26	60	16	52	64	27	46	12	7	5	41	67	18	40	31	40	4	82	87	49	23	39	23	5	73	73	48	6	94	85	86	72	96	1	75	11	79	72	23	85	77	63	
3	46	54	33	37	58	14	23	58	36	61	80	93	86	52	92	91	98	28	77	69	75	29	95	85	8	66	7	44	94	22	47	40	27	79	76	84	45	51	93	32	11	73	24	96	76	15	39	25	42	15	45	16	95	39	53	2	5	11	46	98	32	92	89	59	22	65	94	18	67	39	50	77	63	73	25	90	40	63	15	33	29	59	1	75	98	53	77	54	63	74	51	47	17	92	5	38	8	50	8	
74	88	57	50	2	81	26	92	20	40	6	53	20	64	53	95	13	57	71	66	19	96	69	65	12	60	21	1	67	23	8	40	62	64	41	64	97	67	55	16	58	60	20	78	75	24	72	40	80	94	5	99	89	25	15	52	84	36	52	2	58	60	93	19	75	34	34	71	52	88	39	9	99	58	38	74	34	9	13	13	54	69	63	94	94	78	45	29	65	97	31	74	8	75	44	34	8	78	57	11	
65	95	72	16	4	61	89	37	70	53	2	75	73	64	69	18	93	13	47	9	61	29	34	68	3	78	2	63	55	58	25	71	4	48	86	7	9	26	96	30	30	97	4	3	12	24	20	57	37	18	65	97	98	99	17	1	28	70	15	82	79	91	4	82	39	42	40	47	19	35	76	49	31	31	3	43	55	74	99	91	92	15	39	89	13	7	41	40	76	7	73	6	98	29	87	36	22	27	82	40	
13	9	40	44	39	94	38	93	68	88	35	11	2	26	51	67	32	92	58	60	50	83	65	47	63	4	82	84	82	15	75	94	23	67	89	62	60	78	54	79	65	41	89	19	66	92	37	49	83	94	8	84	28	25	31	90	80	64	25	13	79	52	6	1	18	47	14	29	76	20	8	41	60	48	11	25	39	47	25	73	92	33	57	20	9	87	61	40	50	38	52	80	89	9	81	58	55	94	86	31	
65	93	23	24	41	85	100	31	31	25	4	22	9	60	93	17	98	54	8	99	43	59	79	31	67	59	88	74	4	73	56	69	18	30	44	10	14	44	40	44	68	43	17	76	54	62	44	51	15	51	50	9	61	28	39	79	38	78	52	93	2	59	13	19	40	57	28	53	100	20	48	19	62	17	46	16	78	41	18	44	43	19	52	3	98	42	81	35	19	85	80	20	95	92	91	35	48	70	39	99	
89	39	69	3	55	14	70	32	6	87	75	48	6	78	50	3	19	83	90	37	19	69	8	13	12	98	99	12	68	38	62	8	76	31	10	82	96	79	13	2	66	39	1	23	68	51	77	86	85	66	74	3	86	33	67	98	31	66	61	50	55	22	9	30	4	19	63	100	97	27	53	14	65	53	88	84	55	65	69	39	82	94	93	68	26	60	17	8	77	77	9	31	50	18	12	54	36	74	5	84	
100	57	50	16	61	37	99	16	1	19	6	83	64	51	2	89	62	18	49	38	46	57	20	47	26	83	100	61	56	4	97	7	12	46	74	73	82	72	40	35	42	45	17	5	47	18	45	8	87	93	97	84	50	16	30	75	98	82	88	5	85	36	63	97	81	36	21	14	59	60	48	52	56	16	56	3	33	1	62	71	93	59	6	94	26	36	21	76	17	60	32	53	95	95	1	27	82	21	40	41	
80	40	92	36	55	100	90	40	52	51	10	96	61	68	90	39	55	62	66	23	21	97	75	67	43	76	93	25	48	84	17	28	23	60	15	30	11	4	69	62	6	30	58	19	97	99	57	51	60	22	73	32	70	100	98	13	27	90	89	74	25	57	1	48	68	67	29	79	22	97	40	28	78	97	46	75	95	54	77	6	27	2	37	96	1	34	60	27	75	100	100	100	56	53	99	24	19	27	2	41	
75	93	20	52	90	65	78	36	70	55	94	96	56	30	43	8	16	3	34	42	2	33	41	10	37	91	85	56	69	38	48	43	30	67	47	71	83	24	59	52	78	52	99	85	81	41	92	48	43	25	90	97	10	82	58	98	73	94	5	41	31	52	36	12	70	82	35	52	5	93	55	35	96	53	71	28	46	63	76	40	39	65	88	100	46	45	50	70	38	54	63	20	6	98	84	75	31	18	79	87	
62	85	73	57	90	44	84	35	58	59	26	48	75	14	100	73	10	49	42	100	2	56	19	59	5	2	86	35	71	16	22	32	100	94	88	89	89	72	75	46	82	1	46	57	66	45	81	75	45	74	74	46	30	93	57	34	46	94	21	69	9	42	100	8	87	40	49	28	63	75	73	44	27	70	52	92	14	32	67	58	6	40	56	87	84	64	72	82	57	92	50	65	85	1	24	24	40	24	51	2	
51	75	98	77	45	1	69	10	33	87	20	90	26	75	28	62	90	99	43	46	91	92	62	27	44	37	50	84	61	100	37	63	75	86	39	71	87	59	80	71	45	99	12	23	25	39	84	14	37	78	59	79	69	72	58	64	9	7	99	21	59	88	83	85	73	73	55	11	32	34	81	28	85	92	50	9	30	85	23	19	62	33	49	82	5	58	46	65	65	44	85	75	31	19	59	56	91	65	66	22	
50	47	50	34	90	51	43	20	36	17	90	97	1	90	79	57	48	76	21	64	71	57	90	2	75	48	57	66	12	74	39	13	20	88	47	10	91	41	81	26	9	22	74	9	63	4	66	62	31	38	25	2	95	14	3	21	13	11	86	76	84	25	89	56	64	87	65	6	27	97	83	35	18	57	43	32	12	60	94	43	98	18	44	44	84	98	64	48	60	2	24	43	78	64	98	41	50	14	99	76	
62	81	62	31	37	56	63	1	16	56	43	65	25	38	60	60	35	23	8	94	24	83	88	53	46	38	94	95	3	44	22	65	24	35	95	61	90	57	13	5	64	55	21	89	44	80	100	30	55	7	23	78	89	62	83	86	99	28	80	2	71	53	18	94	87	12	6	77	21	18	33	36	24	54	76	67	85	76	96	39	82	70	69	23	32	51	8	82	78	40	35	48	92	52	41	31	16	47	7	88	
64	91	23	88	96	99	6	81	26	2	71	7	23	39	81	54	89	89	88	18	28	22	65	71	26	58	1	93	4	59	80	19	50	54	58	97	4	64	77	29	17	48	36	39	38	68	45	79	56	32	96	35	5	61	6	82	18	58	74	73	17	53	91	18	7	49	14	10	64	43	91	80	42	78	18	79	45	14	57	1	45	53	35	2	65	92	83	34	50	57	6	66	61	48	35	67	96	48	29	11	
42	71	90	83	48	60	14	92	73	22	44	70	26	31	71	90	22	53	23	23	9	80	40	22	28	74	40	75	74	68	86	15	90	75	98	37	86	63	29	59	84	72	28	10	2	98	51	76	2	74	98	63	5	38	84	32	11	23	7	84	43	44	51	32	70	100	69	56	62	49	14	45	20	93	6	74	42	57	49	95	82	98	57	86	35	92	70	98	15	76	33	57	19	83	40	40	82	60	95	43	
8	60	40	80	52	97	53	45	53	53	40	86	50	48	72	37	40	93	34	54	68	18	62	38	1	53	77	82	13	24	77	20	83	68	51	87	16	3	83	69	7	22	6	9	22	29	45	61	21	30	66	88	47	27	77	99	31	6	33	43	29	9	15	63	28	65	49	43	20	32	63	78	5	69	86	26	97	82	38	18	63	3	57	10	81	86	60	12	43	92	6	23	100	20	85	79	37	86	22	56	
69	36	85	25	4	71	3	53	4	40	22	67	43	30	28	23	67	87	86	9	79	92	31	30	63	68	9	99	5	82	6	25	17	91	49	73	13	51	77	16	43	50	82	37	79	9	11	46	96	97	6	74	40	89	3	2	8	63	1	12	44	58	36	13	48	36	37	60	39	13	76	81	14	57	17	92	18	79	89	13	75	47	86	14	35	40	68	42	3	20	5	98	77	92	10	77	27	46	36	65	
10	63	97	75	72	65	67	89	44	7	1	70	5	38	36	39	77	3	32	79	74	88	29	50	79	38	26	6	36	14	22	97	76	71	72	47	35	90	35	30	48	87	100	53	24	87	91	53	41	75	83	14	62	11	63	41	49	41	98	36	54	19	32	81	89	3	28	76	92	14	5	92	1	56	44	76	94	86	28	34	60	11	47	74	21	62	66	21	2	63	56	7	33	88	87	74	42	66	49	86	
